ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency, AmtWines , AmtFruits , AmtMeatProducts , AmtFishProducts , AmtSweetProducts , AmtGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,TotalCampaignsAccepted,AgeGroup,HouseholdSize,TotalSpend,EngagementScore
2410,1969,Graduation,Single," $81,657.00 ",0,0,22/01/2014,69, $364 , $40 , $425 , $158 , $60 , $50 ,1,3,4,8,1,0,0,0,0,0,0,0,Spain,45,0,Adult,0,1097,17
8562,1969,Graduation,Together," $54,165.00 ",0,0,28/05/2013,72, $127 , $4 , $73 , $15 , $6 , $11 ,1,2,1,7,2,0,0,0,0,0,0,0,Spain,45,0,Adult,0,236,13
9888,1969,Graduation,Together," $68,695.00 ",0,0,25/06/2014,3, $458 , $81 , $356 , $106 , $50 , $40 ,1,4,4,7,2,0,0,0,0,0,0,0,Spain,45,0,Adult,0,1091,18
5252,1969,Graduation,Divorced," $23,910.00 ",1,0,26/10/2012,80, $16 , $12 , $18 , $7 , $1 , $13 ,1,2,0,3,7,0,0,0,0,0,0,0,Spain,45,0,Adult,1,67,13
3436,1969,Graduation,Married," $14,045.00 ",1,0,26/01/2014,24, $11 , $-   , $5 , $2 , $1 , $1 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,45,0,Adult,1,20,12
78,1969,Graduation,Married," $25,293.00 ",1,0,15/09/2013,51, $15 , $-   , $11 , $-   , $2 , $9 ,1,1,1,2,8,0,0,0,0,0,0,0,Spain,45,0,Adult,1,37,13
1517,1969,Graduation,Single," $30,822.00 ",1,0,14/06/2013,92, $3 , $9 , $13 , $2 , $12 , $12 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,45,0,Adult,1,51,12
4070,1969,PhD,Married," $94,871.00 ",0,2,09/01/2012,99, $169 , $24 , $553 , $188 , $-   , $144 ,1,8,5,4,7,0,1,1,0,0,1,0,Canada,45,3,Adult,2,1078,25
6461,1969,Master,Single," $62,772.00 ",0,1,19/05/2013,74, $581 , $49 , $157 , $43 , $8 , $108 ,1,5,6,11,2,0,1,0,0,0,0,0,Spain,45,1,Adult,1,946,25
4487,1969,Master,Single," $39,858.00 ",1,0,24/01/2013,67, $15 , $20 , $25 , $2 , $7 , $26 ,1,2,0,4,6,0,0,0,0,0,1,0,South Africa,45,1,Adult,1,95,13
4580,1969,Graduation,Married," $75,759.00 ",0,0,25/10/2013,46," $1,394 ", $22 , $708 , $89 , $91 , $182 ,1,9,7,9,5,1,0,1,1,0,1,0,South Africa,45,4,Adult,0,2486,31
3667,1969,Graduation,Married," $80,952.00 ",0,0,28/02/2013,20, $778 , $178 , $689 , $41 , $27 , $44 ,1,8,5,11,8,0,1,1,1,0,1,0,Germany,45,4,Adult,0,1757,33
2147,1969,Graduation,Together," $76,653.00 ",0,0,16/08/2013,91, $736 , $63 , $946 , $219 , $189 , $126 ,1,4,7,11,2,0,0,1,1,0,0,0,Spain,45,2,Adult,0,2279,25
697,1969,Graduation,Together," $74,918.00 ",0,0,03/12/2013,78, $972 , $59 , $913 , $25 , $19 , $59 ,1,5,9,6,3,0,0,1,0,0,0,0,Spain,45,1,Adult,0,2047,24
8093,1969,Master,Married," $79,734.00 ",0,0,28/06/2014,72, $572 , $8 , $232 , $23 , $62 , $17 ,1,4,3,6,1,0,0,0,1,0,0,0,Spain,45,1,Adult,0,914,15
8732,1969,Master,Widow," $67,369.00 ",0,1,17/11/2012,81," $1,298 ", $-   , $70 , $37 , $14 , $42 ,4,7,4,10,4,0,1,1,0,0,1,0,Spain,45,3,Adult,1,1461,29
10872,1969,PhD,Married," $55,212.00 ",0,1,23/11/2012,65," $1,103 ", $-   , $45 , $-   , $-   , $34 ,3,4,2,11,8,0,1,0,0,1,0,0,Spain,45,2,Adult,1,1182,28
9707,1969,PhD,Married," $55,212.00 ",0,1,23/11/2012,65," $1,103 ", $-   , $45 , $-   , $-   , $34 ,3,4,2,11,8,0,1,0,0,1,0,0,Spain,45,2,Adult,1,1182,28
2072,1969,PhD,Together," $53,374.00 ",0,1,16/08/2012,34, $896 , $10 , $101 , $13 , $10 , $34 ,6,4,2,9,9,1,0,0,0,0,1,0,Canada,45,2,Adult,1,1064,30
8341,1969,PhD,Married," $30,396.00 ",1,0,30/04/2014,22, $15 , $-   , $6 , $-   , $1 , $12 ,2,1,1,2,7,1,0,0,0,0,1,0,Spain,45,2,Adult,1,34,13
7699,1969,Graduation,Widow," $40,590.00 ",1,1,10/02/2013,30, $154 , $-   , $50 , $6 , $11 , $37 ,5,3,4,3,6,1,0,0,0,0,0,0,Canada,45,1,Adult,2,258,21
3547,1969,Master,Together," $41,021.00 ",1,0,30/12/2012,12, $14 , $7 , $9 , $6 , $16 , $12 ,2,2,0,3,6,0,0,0,0,0,1,0,South Africa,45,1,Adult,1,64,13
271,1969,Graduation,Widow," $40,590.00 ",1,1,10/02/2013,30, $154 , $-   , $50 , $6 , $11 , $37 ,5,3,4,3,6,1,0,0,0,0,0,0,Canada,45,1,Adult,2,258,21
7987,1969,Graduation,Married," $65,747.00 ",0,1,03/07/2014,96, $346 , $17 , $48 , $23 , $13 , $13 ,4,8,1,6,6,0,1,0,0,0,0,0,Canada,45,1,Adult,1,460,25
10299,1969,PhD,Single," $48,240.00 ",0,0,11/09/2012,73, $389 , $91 , $248 , $64 , $49 , $41 ,3,6,3,13,5,0,0,0,0,0,1,0,Spain,45,1,Adult,0,882,30
5621,1969,Graduation,Married," $48,752.00 ",1,1,12/12/2012,8, $73 , $57 , $100 , $71 , $15 , $-   ,5,6,1,5,9,0,0,0,0,0,1,0,Spain,45,1,Adult,2,316,26
6606,1969,Master,Married," $70,091.00 ",1,0,31/03/2013,11, $964 , $34 , $137 , $15 , $-   , $11 ,2,5,2,10,8,0,1,0,0,0,0,0,Spain,45,1,Adult,1,1161,27
10542,1968,PhD,Married," $36,778.00 ",1,1,08/05/2012,63, $29 , $4 , $34 , $2 , $4 , $4 ,3,3,0,3,9,0,0,0,0,0,0,0,Spain,46,0,Adult,2,77,18
3526,1968,PhD,Married," $38,443.00 ",1,1,27/01/2014,58, $32 , $-   , $5 , $-   , $-   , $1 ,2,1,0,3,7,0,0,0,0,0,0,0,Spain,46,0,Adult,2,38,13
11007,1968,PhD,Married," $29,187.00 ",1,0,05/09/2013,43, $26 , $-   , $6 , $-   , $-   , $2 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain,46,0,Adult,1,34,13
8375,1968,PhD,Married," $55,954.00 ",0,1,03/03/2014,63, $447 , $-   , $28 , $-   , $-   , $43 ,3,8,2,6,7,0,0,0,0,0,0,0,Australia,46,0,Adult,1,518,26
6927,1968,PhD,Married," $44,377.00 ",1,1,10/05/2012,70, $224 , $-   , $30 , $-   , $-   , $10 ,8,5,1,5,8,0,0,0,0,0,0,0,South Africa,46,0,Adult,2,264,27
5959,1968,Graduation,Single," $35,893.00 ",1,1,15/10/2012,80, $158 , $-   , $23 , $-   , $-   , $18 ,6,3,1,5,8,0,0,0,0,0,0,0,India,46,0,Adult,2,199,23
803,1968,Graduation,Together," $40,521.00 ",1,1,04/05/2013,82, $12 , $-   , $5 , $-   , $-   , $4 ,1,0,1,2,5,0,0,0,0,0,0,0,Spain,46,0,Adult,2,21,9
1404,1968,Graduation,Together," $34,916.00 ",2,0,15/05/2013,89, $51 , $23 , $82 , $33 , $-   , $42 ,4,5,1,3,9,0,0,0,0,0,0,0,South Africa,46,0,Adult,2,231,22
4867,1968,PhD,Single," $38,236.00 ",1,1,20/09/2013,2, $58 , $-   , $18 , $2 , $-   , $10 ,4,3,0,4,7,0,0,0,0,0,0,0,Spain,46,0,Adult,2,88,18
8159,1968,Graduation,Married," $51,287.00 ",1,1,04/01/2014,10, $117 , $-   , $22 , $13 , $-   , $30 ,3,4,1,3,7,0,0,0,0,0,0,0,Spain,46,0,Adult,2,182,18
7124,1968,Graduation,Divorced," $36,997.00 ",1,1,02/01/2013,72, $43 , $4 , $12 , $8 , $-   , $27 ,5,2,1,4,5,0,0,0,0,0,0,0,Canada,46,0,Adult,2,94,17
1970,1968,Master,Together," $34,053.00 ",0,1,09/10/2012,14, $63 , $-   , $21 , $7 , $-   , $12 ,1,3,0,3,8,0,0,0,0,0,0,0,Spain,46,0,Adult,1,103,15
1184,1968,PhD,Divorced," $69,674.00 ",0,2,22/05/2013,46, $554 , $41 , $215 , $11 , $-   , $24 ,3,10,2,10,5,0,0,0,0,0,0,0,South Africa,46,0,Adult,2,845,30
1734,1968,PhD,Together," $40,706.00 ",2,1,17/01/2013,37, $59 , $-   , $11 , $4 , $2 , $5 ,4,3,0,4,7,0,0,0,0,0,0,0,South Africa,46,0,Adult,3,81,18
968,1968,Master,Divorced," $41,335.00 ",1,0,26/12/2013,24, $112 , $19 , $21 , $16 , $14 , $5 ,3,4,1,4,7,0,0,0,0,0,0,0,Australia,46,0,Adult,1,187,19
9799,1968,PhD,Divorced," $83,664.00 ",1,1,05/08/2013,57, $866 , $21 , $151 , $28 , $21 , $86 ,3,2,2,12,5,0,0,0,0,0,0,0,Spain,46,0,Adult,2,1173,24
4227,1968,Master,Together," $32,889.00 ",1,1,09/06/2013,78, $28 , $-   , $13 , $4 , $2 , $8 ,3,2,1,3,5,0,0,0,0,0,0,0,Spain,46,0,Adult,2,55,14
7683,1968,Master,Married," $70,777.00 ",0,1,25/02/2014,80, $554 , $35 , $113 , $-   , $7 , $78 ,3,5,3,12,3,0,0,0,0,0,0,0,Spain,46,0,Adult,1,787,26
7527,1968,Master,Divorced," $23,748.00 ",1,0,21/11/2012,97, $6 , $6 , $29 , $12 , $15 , $8 ,3,2,1,3,8,0,0,0,0,0,0,0,Spain,46,0,Adult,1,76,17
4096,1968,Master,Divorced," $41,335.00 ",1,0,26/12/2013,24, $112 , $19 , $21 , $16 , $14 , $5 ,3,4,1,4,7,0,0,0,0,0,0,0,US,46,0,Adult,1,187,19
5180,1968,PhD,Divorced," $50,616.00 ",0,1,18/04/2014,56, $128 , $-   , $16 , $-   , $1 , $4 ,2,4,0,4,7,0,0,0,0,0,0,0,Spain,46,0,Adult,1,149,17
7007,1968,Master,Married," $29,543.00 ",2,0,04/01/2014,47, $17 , $3 , $18 , $3 , $4 , $18 ,2,3,1,2,7,0,0,0,0,0,0,0,Spain,46,0,Adult,2,63,15
10855,1968,Master,Single," $50,014.00 ",1,0,22/01/2014,9, $234 , $14 , $77 , $19 , $10 , $42 ,2,4,1,8,5,0,0,0,0,0,0,0,Spain,46,0,Adult,1,396,20
7419,1968,Master,Divorced," $27,071.00 ",1,0,23/04/2014,90, $8 , $3 , $19 , $-   , $2 , $3 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain,46,0,Adult,1,35,13
6116,1968,2n Cycle,Married," $48,985.00 ",0,1,07/05/2013,13, $19 , $13 , $18 , $10 , $7 , $8 ,1,1,1,3,3,0,0,0,0,0,0,0,Spain,46,0,Adult,1,75,9
6283,1968,Master,Divorced," $63,841.00 ",0,1,21/04/2013,64, $635 , $15 , $100 , $20 , $7 , $131 ,1,9,3,9,6,0,0,0,0,0,0,0,Spain,46,0,Adult,1,908,28
3421,1968,Master,Divorced," $63,841.00 ",0,1,21/04/2013,64, $635 , $15 , $100 , $20 , $7 , $131 ,1,9,3,9,6,0,0,0,0,0,0,0,Australia,46,0,Adult,1,908,28
4391,1968,Master,Divorced," $63,841.00 ",0,1,21/04/2013,64, $635 , $15 , $100 , $20 , $7 , $131 ,1,9,3,9,6,0,0,0,0,0,0,0,South Africa,46,0,Adult,1,908,28
3767,1968,Graduation,Married," $61,314.00 ",0,1,25/04/2013,1, $378 , $-   , $189 , $97 , $172 , $172 ,2,5,5,12,3,0,0,0,0,0,0,0,Spain,46,0,Adult,1,1008,27
850,1968,Graduation,Single," $70,566.00 ",0,1,10/06/2013,4, $381 , $28 , $215 , $84 , $28 , $21 ,2,6,5,9,3,0,0,0,0,0,0,0,Spain,46,0,Adult,1,757,25
8523,1968,Graduation,Married," $19,329.00 ",1,0,14/12/2013,39, $24 , $1 , $16 , $12 , $2 , $5 ,3,4,0,3,8,0,0,0,0,0,0,0,Canada,46,0,Adult,1,60,18
9166,1968,Graduation,Married," $63,967.00 ",0,1,08/09/2013,57, $387 , $84 , $141 , $73 , $35 , $162 ,3,4,4,12,2,0,0,0,0,0,0,0,Spain,46,0,Adult,1,882,25
3798,1968,Graduation,Married," $41,120.00 ",1,1,11/06/2013,80, $24 , $2 , $23 , $-   , $8 , $24 ,3,2,1,3,6,0,0,0,0,0,0,0,Spain,46,0,Adult,2,81,15
6263,1968,Graduation,Together," $35,322.00 ",1,2,22/08/2012,34, $28 , $9 , $37 , $12 , $7 , $13 ,3,2,0,4,8,0,0,0,0,0,0,0,Spain,46,0,Adult,3,106,17
7842,1968,Graduation,Single," $36,065.00 ",1,1,31/03/2013,54, $18 , $7 , $34 , $10 , $2 , $3 ,3,3,0,3,8,0,0,0,0,0,0,0,Spain,46,0,Adult,2,74,17
7286,1968,Graduation,Together," $41,728.00 ",1,0,24/05/2013,92, $13 , $6 , $15 , $3 , $5 , $13 ,1,2,0,2,10,0,0,0,0,0,0,0,Australia,46,0,Adult,1,55,15
10424,1968,Graduation,Single," $75,922.00 ",0,0,12/09/2013,60, $265 , $138 , $553 , $224 , $23 , $92 ,1,4,4,9,1,0,0,0,0,0,0,0,South Africa,46,0,Adult,0,1295,19
9645,1968,Graduation,Married," $64,590.00 ",0,0,14/10/2012,98, $920 , $138 , $168 , $36 , $46 , $30 ,1,9,4,10,6,0,0,0,0,0,0,0,Spain,46,0,Adult,0,1338,30
313,1968,Graduation,Widow," $73,455.00 ",0,0,28/10/2013,98, $901 , $61 , $757 , $186 , $163 , $20 ,1,6,5,10,3,0,1,0,0,0,0,0,South Africa,46,1,Adult,0,2088,25
7381,1968,Graduation,Divorced," $75,693.00 ",0,0,12/06/2012,10, $797 , $153 , $293 , $72 , $97 , $30 ,1,11,4,6,4,0,1,1,1,0,1,0,Spain,46,4,Adult,0,1442,26
10176,1968,Graduation,Single," $57,107.00 ",0,1,24/08/2012,44, $159 , $-   , $120 , $-   , $-   , $137 ,7,4,4,8,8,0,1,0,0,1,1,0,Spain,46,3,Adult,1,416,31
2570,1968,Graduation,Together," $56,534.00 ",0,1,23/07/2013,35, $691 , $7 , $61 , $10 , $-   , $46 ,4,10,4,7,8,0,1,0,0,1,1,0,Spain,46,3,Adult,1,815,33
9671,1968,Graduation,Married," $19,514.00 ",1,1,26/01/2014,47, $14 , $3 , $21 , $2 , $1 , $28 ,4,3,1,2,8,1,0,0,0,0,1,0,Spain,46,2,Adult,2,69,18
6892,1968,Graduation,Divorced," $61,671.00 ",0,1,06/03/2014,23, $641 , $7 , $56 , $-   , $-   , $28 ,8,10,4,6,8,0,1,0,1,0,0,0,Spain,46,2,Adult,1,732,36
6720,1968,Master,Together," $43,795.00 ",0,1,16/10/2013,11, $314 , $11 , $53 , $4 , $3 , $107 ,3,7,3,4,7,0,1,0,0,0,1,0,Spain,46,2,Adult,1,492,24
6299,1968,PhD,Divorced," $42,564.00 ",0,1,01/02/2013,28, $324 , $48 , $186 , $39 , $18 , $198 ,6,6,8,4,7,1,0,0,0,0,1,0,Canada,46,2,Adult,1,813,31
10951,1968,Graduation,Married," $45,688.00 ",0,1,25/01/2014,20, $279 , $-   , $18 , $-   , $-   , $9 ,2,3,1,8,4,0,1,0,0,0,0,0,Spain,46,1,Adult,1,306,18
9206,1968,Graduation,Together," $77,382.00 ",0,1,01/07/2014,36, $491 , $48 , $231 , $112 , $105 , $134 ,2,5,7,12,1,0,0,1,0,0,0,0,Spain,46,1,Adult,1,1121,27
8975,1968,Graduation,Married," $19,514.00 ",1,1,26/01/2014,47, $14 , $3 , $21 , $2 , $1 , $28 ,4,3,1,2,8,1,0,0,0,0,0,0,Spain,46,1,Adult,2,69,18
5837,1967,Graduation,Married," $51,479.00 ",1,1,28/12/2012,67, $247 , $8 , $160 , $6 , $8 , $65 ,7,6,3,6,7,0,0,0,0,0,0,0,Spain,47,0,Adult,2,494,29
10757,1967,PhD,Divorced," $28,420.00 ",1,0,24/12/2013,36, $4 , $2 , $5 , $2 , $-   , $-   ,1,1,0,2,6,0,0,0,0,0,0,0,Spain,47,0,Adult,1,13,10
771,1967,Graduation,Together," $54,178.00 ",0,1,21/01/2014,79, $135 , $9 , $39 , $4 , $-   , $7 ,1,2,2,5,2,0,0,0,0,0,0,0,Germany,47,0,Adult,1,194,12
8920,1967,Master,Single," $59,235.00 ",1,0,01/12/2013,4, $448 , $40 , $469 , $80 , $-   , $91 ,3,11,2,12,7,0,0,0,0,0,0,0,India,47,0,Adult,1,1128,35
1131,1967,PhD,Single," $52,569.00 ",0,1,04/05/2014,54, $85 , $-   , $3 , $-   , $-   , $7 ,1,2,0,4,3,0,0,0,0,0,0,0,South Africa,47,0,Adult,1,95,10
238,1967,2n Cycle,Together," $67,309.00 ",1,1,23/01/2013,76, $515 , $47 , $181 , $149 , $95 , $95 ,15,9,6,9,7,0,0,0,0,0,0,0,Spain,47,0,Adult,2,1082,46
10827,1967,PhD,Married," $36,947.00 ",1,1,08/07/2012,49, $88 , $3 , $21 , $4 , $1 , $29 ,4,3,0,4,9,0,0,0,0,0,0,0,Australia,47,0,Adult,2,146,20
3321,1967,PhD,Together," $56,575.00 ",0,2,05/05/2013,42, $421 , $5 , $90 , $-   , $16 , $10 ,3,7,3,7,5,0,0,0,0,0,0,0,Canada,47,0,Adult,2,542,25
8911,1967,PhD,Married," $56,320.00 ",0,1,04/08/2013,11, $201 , $53 , $172 , $116 , $77 , $83 ,3,5,4,9,4,0,0,0,0,0,0,0,Spain,47,0,Adult,1,702,25
7446,1967,Master,Together," $62,513.00 ",0,1,09/09/2013,16, $520 , $42 , $98 , $-   , $42 , $14 ,2,6,4,10,6,0,0,0,0,0,0,0,US,47,0,Adult,1,716,28
7791,1967,Master,Married," $37,054.00 ",1,1,15/09/2013,89, $12 , $1 , $6 , $-   , $1 , $5 ,2,1,0,3,7,0,0,0,0,0,0,0,South Africa,47,0,Adult,2,25,13
5234,1967,2n Cycle,Together," $30,753.00 ",1,1,07/11/2013,85, $12 , $5 , $25 , $-   , $9 , $30 ,2,1,1,3,5,0,0,0,0,0,0,0,Canada,47,0,Adult,2,81,12
3286,1967,PhD,Divorced," $26,642.00 ",1,0,03/01/2014,71, $13 , $2 , $15 , $2 , $2 , $8 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain,47,0,Adult,1,42,13
5081,1967,2n Cycle,Together," $47,821.00 ",1,1,20/10/2013,54, $9 , $-   , $16 , $6 , $6 , $10 ,1,1,0,3,8,0,0,0,0,0,0,0,Spain,47,0,Adult,2,47,13
1544,1967,Master,Divorced," $81,380.00 ",0,0,22/12/2012,51, $741 , $68 , $689 , $224 , $68 , $103 ,1,4,2,10,2,0,0,0,0,0,0,0,Canada,47,0,Adult,0,1893,19
10402,1967,Graduation,Married," $35,441.00 ",1,1,14/02/2013,94, $25 , $1 , $9 , $2 , $1 , $1 ,2,1,0,3,8,0,0,0,0,0,0,0,Canada,47,0,Adult,2,39,14
6887,1967,Graduation,Single," $79,146.00 ",1,1,24/04/2014,33, $245 , $16 , $223 , $21 , $43 , $16 ,2,8,1,8,6,0,0,0,0,0,0,0,Germany,47,0,Adult,2,564,25
7500,1967,Graduation,Single," $79,146.00 ",1,1,24/04/2014,33, $245 , $16 , $223 , $21 , $43 , $16 ,2,8,1,8,6,0,0,0,0,0,0,0,Spain,47,0,Adult,2,564,25
10870,1967,Graduation,Married," $61,223.00 ",0,1,13/06/2013,46, $709 , $43 , $182 , $42 , $118 , $247 ,2,9,3,4,5,0,0,0,0,0,0,0,South Africa,47,0,Adult,1,1341,23
4640,1967,Graduation,Divorced," $70,647.00 ",0,1,21/09/2012,65, $561 , $85 , $171 , $25 , $123 , $114 ,2,4,7,13,2,0,0,0,0,0,0,0,South Africa,47,0,Adult,1,1079,28
10598,1967,Graduation,Together," $27,943.00 ",1,1,15/04/2013,89, $12 , $1 , $16 , $4 , $1 , $3 ,3,2,0,3,8,0,0,0,0,0,0,0,Spain,47,0,Adult,2,37,16
606,1967,Graduation,Single," $25,930.00 ",1,1,10/10/2013,87, $6 , $1 , $2 , $2 , $-   , $4 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain,47,0,Adult,2,15,11
10992,1967,Graduation,Together," $75,702.00 ",1,1,29/08/2012,77, $650 , $28 , $353 , $45 , $42 , $30 ,5,4,6,11,8,0,0,0,0,0,0,0,South Africa,47,0,Adult,2,1148,34
9648,1967,Graduation,Single," $46,904.00 ",1,1,11/03/2012,20, $153 , $4 , $56 , $-   , $9 , $31 ,4,5,1,4,8,0,0,0,0,0,0,0,Spain,47,0,Adult,2,253,22
3388,1967,Graduation,Divorced," $70,844.00 ",1,1,30/10/2013,16, $129 , $26 , $67 , $3 , $67 , $2 ,5,6,1,5,7,0,0,0,0,0,0,0,Germany,47,0,Adult,2,294,24
6445,1967,Graduation,Together," $66,825.00 ",0,0,14/07/2013,73, $243 , $101 , $405 , $29 , $40 , $40 ,1,4,5,6,2,0,0,0,0,0,0,0,South Africa,47,0,Adult,0,858,18
6327,1967,Graduation,Together," $65,777.00 ",0,0,19/12/2013,87, $565 , $32 , $435 , $28 , $32 , $54 ,1,2,8,6,1,0,0,0,0,0,0,0,US,47,0,Adult,0,1146,18
4910,1967,Graduation,Divorced," $68,743.00 ",0,0,30/08/2012,81," $1,132 ", $134 , $384 , $175 , $134 , $115 ,1,11,5,13,7,0,0,0,0,0,0,0,US,47,0,Adult,0,2074,37
641,1967,Graduation,Single," $52,074.00 ",0,1,04/04/2014,77, $59 , $-   , $12 , $-   , $-   , $48 ,1,2,2,2,4,1,0,0,0,0,0,0,India,47,1,Adult,1,119,11
1685,1967,PhD,Together," $62,981.00 ",0,0,17/03/2013,21, $796 , $14 , $590 , $38 , $44 , $-   ,1,4,5,13,3,0,1,0,0,0,0,0,Canada,47,1,Adult,0,1482,26
6931,1967,Graduation,Divorced," $76,982.00 ",0,0,15/02/2014,19, $464 , $151 , $292 , $65 , $60 , $30 ,1,8,3,4,4,0,0,1,0,0,1,0,Spain,47,2,Adult,0,1062,20
6409,1967,Graduation,Divorced," $57,136.00 ",0,0,18/05/2013,18, $267 , $140 , $599 , $34 , $12 , $127 ,1,7,5,7,6,0,0,0,0,0,1,0,South Africa,47,1,Adult,0,1179,26
5831,1967,Graduation,Married," $77,870.00 ",0,1,22/08/2012,93," $1,017 ", $50 , $500 , $65 , $50 , $133 ,3,5,5,5,8,0,1,0,1,0,1,0,Spain,47,3,Adult,1,1815,26
4127,1967,PhD,Married," $77,766.00 ",0,1,22/02/2013,97," $1,004 ", $59 , $265 , $115 , $59 , $27 ,2,11,10,11,6,1,0,0,0,0,1,0,Spain,47,2,Adult,1,1529,40
5153,1967,PhD,Married," $77,766.00 ",0,1,22/02/2013,97," $1,004 ", $59 , $265 , $115 , $59 , $27 ,2,11,10,11,6,1,0,0,0,0,1,0,Spain,47,2,Adult,1,1529,40
6205,1967,Master,Single," $32,557.00 ",1,0,24/02/2014,13, $34 , $3 , $29 , $-   , $4 , $10 ,3,2,1,3,5,0,0,0,0,0,1,0,Canada,47,1,Adult,1,80,14
1386,1967,Graduation,Together," $32,474.00 ",1,1,05/11/2014,0, $10 , $-   , $1 , $-   , $-   , $-   ,1,1,0,2,7,0,0,0,0,0,0,0,Australia,47,0,Adult,2,11,11
2694,1967,Graduation,Married," $42,664.00 ",0,1,18/03/2014,44, $21 , $-   , $3 , $-   , $-   , $-   ,1,1,0,3,6,0,0,0,0,0,0,0,Spain,47,0,Adult,1,24,11
1991,1967,Graduation,Together," $44,931.00 ",0,1,18/01/2014,0, $78 , $-   , $11 , $-   , $-   , $7 ,1,2,1,3,5,0,0,0,0,0,0,0,Spain,47,0,Adult,1,96,12
5975,1967,PhD,Single," $40,304.00 ",1,0,30/09/2013,82, $37 , $-   , $17 , $-   , $-   , $3 ,1,2,0,3,7,0,0,0,0,0,0,0,Canada,47,0,Adult,1,57,13
1921,1967,PhD,Married," $59,062.00 ",2,1,10/03/2013,74, $46 , $1 , $12 , $3 , $-   , $9 ,2,2,0,3,4,0,0,0,0,0,0,0,Spain,47,0,Adult,3,71,11
6222,1967,Graduation,Married," $22,574.00 ",2,1,28/10/2013,28, $25 , $-   , $8 , $2 , $-   , $2 ,2,2,0,3,7,0,0,0,0,0,0,0,Spain,47,0,Adult,3,37,14
2826,1967,Graduation,Married," $22,574.00 ",2,1,28/10/2013,28, $25 , $-   , $8 , $2 , $-   , $2 ,2,2,0,3,7,0,0,0,0,0,0,0,Spain,47,0,Adult,3,37,14
6940,1966,PhD,Single," $46,734.00 ",1,2,21/10/2013,86, $100 , $1 , $39 , $6 , $1 , $76 ,4,3,2,3,6,1,0,0,0,0,0,0,Spain,48,1,Adult,3,223,18
9185,1966,PhD,Single," $69,759.00 ",0,0,28/10/2013,38, $452 , $20 , $514 , $13 , $30 , $-   ,3,4,6,5,3,0,0,0,0,0,1,0,Spain,48,1,Adult,0,1029,21
6281,1966,Graduation,Divorced," $55,686.00 ",0,1,14/02/2013,27, $673 , $-   , $199 , $37 , $47 , $26 ,2,6,3,5,4,1,0,0,0,0,0,0,Spain,48,1,Adult,1,982,20
4168,1966,Graduation,Single," $37,070.00 ",1,1,20/03/2013,30, $231 , $7 , $137 , $4 , $15 , $39 ,9,5,1,8,7,0,0,0,0,0,1,0,Spain,48,1,Adult,2,433,30
1245,1966,Graduation,Single," $63,810.00 ",0,1,11/11/2012,45, $977 , $12 , $253 , $16 , $12 , $101 ,4,4,3,12,8,0,1,0,0,0,0,0,Spain,48,1,Adult,1,1371,31
966,1966,Graduation,Married," $44,529.00 ",0,1,07/05/2013,98, $538 , $13 , $91 , $17 , $6 , $26 ,6,6,2,11,5,0,1,0,0,0,0,0,Spain,48,1,Adult,1,691,30
5543,1966,Graduation,Together," $57,811.00 ",0,1,24/06/2013,49, $545 , $7 , $114 , $37 , $21 , $78 ,5,7,2,11,5,0,1,0,0,0,0,0,Spain,48,1,Adult,1,802,30
4550,1966,Master,Together," $33,564.00 ",0,1,24/06/2014,51, $61 , $-   , $3 , $-   , $-   , $7 ,1,1,1,3,5,0,0,0,0,0,0,0,Spain,48,0,Adult,1,71,11
7212,1966,Graduation,Married," $44,794.00 ",0,1,06/08/2014,99, $54 , $-   , $7 , $-   , $-   , $4 ,1,2,0,3,6,0,0,0,0,0,0,0,Australia,48,0,Adult,1,65,12
868,1966,Graduation,Married," $44,794.00 ",0,1,06/08/2014,99, $54 , $-   , $7 , $-   , $-   , $4 ,1,2,0,3,6,0,0,0,0,0,0,0,South Africa,48,0,Adult,1,65,12
10242,1966,PhD,Together," $47,472.00 ",1,1,16/09/2013,39, $56 , $-   , $11 , $-   , $-   , $8 ,2,2,0,4,5,0,0,0,0,0,0,0,Spain,48,0,Adult,2,75,13
6679,1966,Graduation,Single," $33,279.00 ",0,0,06/12/2014,29, $10 , $3 , $3 , $-   , $-   , $-   ,1,0,0,3,3,0,0,0,0,0,0,0,Spain,48,0,Adult,0,16,7
3007,1966,Graduation,Together," $37,758.00 ",1,1,10/04/2012,49, $27 , $2 , $10 , $-   , $-   , $1 ,2,1,0,3,8,0,0,0,0,0,0,0,India,48,0,Adult,2,40,14
5513,1966,Graduation,Together," $37,758.00 ",1,1,10/04/2012,49, $27 , $2 , $10 , $-   , $-   , $1 ,2,1,0,3,8,0,0,0,0,0,0,0,Spain,48,0,Adult,2,40,14
